train_loss train_pred_loss test_loss test_pred_loss test_avg_reward test_std_reward test_max_reward test_min_reward test_avg_feef_ test_std_feef_ test_max_feef_ test_min_feef_ test_mu test_std test_horizon test_cum_num_iters 
1.3807527446746826 1.3807527446746826 1.39401433467865 1.39401433467865 -180.1475760011611 119.25190995165212 -24.59213863686861 -430.5176390158772 0.0 0.0 0.0 0.0 -178.93310045275993 122.2292667202492 87.10526315789474 1655 
1.3807527446746826 1.3807527446746826 1.39401433467865 1.39401433467865 -180.1475760011611 119.25190995165212 -24.59213863686861 -430.5176390158772 0.0 0.0 0.0 0.0 -178.93310045275993 122.2292667202492 87.10526315789474 1655 
1.3639184284210204 1.3639184284210204 1.3781302928924561 1.3781302928924561 -294.9253868878611 136.31978392929986 -59.79750350627916 -564.8041220182837 0.0 0.0 0.0 0.0 -243.1168195487732 140.8498245174119 89.5 3401 
1.3639184284210204 1.3639184284210204 1.3781302928924561 1.3781302928924561 -294.9253868878611 136.31978392929986 -59.79750350627916 -564.8041220182837 0.0 0.0 0.0 0.0 -243.1168195487732 140.8498245174119 89.5 3401 
1.3581518149375915 1.3581518149375915 1.3691357135772706 1.3691357135772706 -230.28853820873005 98.51105873294445 -51.017326198640404 -417.15429332005374 0.0 0.0 0.0 0.0 -238.55410451045927 129.102875165031 89.85964912280701 5122 
1.3581518149375915 1.3581518149375915 1.3691357135772706 1.3691357135772706 -230.28853820873005 98.51105873294445 -51.017326198640404 -417.15429332005374 0.0 0.0 0.0 0.0 -238.55410451045927 129.102875165031 89.85964912280701 5122 
1.3522474956512451 1.3522474956512451 1.3509921312332154 1.3509921312332154 -266.6453158673442 98.9833195451721 -57.858437677446446 -457.0690944932018 0.0 0.0 0.0 0.0 -240.34701966624223 118.03300430175084 89.2 6837 
1.3522474956512451 1.3522474956512451 1.3509921312332154 1.3509921312332154 -266.6453158673442 98.9833195451721 -57.858437677446446 -457.0690944932018 0.0 0.0 0.0 0.0 -240.34701966624223 118.03300430175084 89.2 6837 
1.3414583134651183 1.3414583134651183 1.359074354171753 1.359074354171753 -313.84198791684645 87.96278695272103 -108.39253359219477 -431.88147554710343 0.0 0.0 0.0 0.0 -213.90058066337218 91.46283935742133 87.01333333333334 8481 
1.3414583134651183 1.3414583134651183 1.359074354171753 1.359074354171753 -313.84198791684645 87.96278695272103 -108.39253359219477 -431.88147554710343 0.0 0.0 0.0 0.0 -213.90058066337218 91.46283935742133 87.01333333333334 8481 
1.335426663160324 1.335426663160324 1.3597163677215576 1.3597163677215576 -314.34634196450713 73.01086573851168 -184.6613868778374 -469.4093190699917 0.0 0.0 0.0 0.0 -203.10445727044817 81.83218524233864 85.6 10128 
1.335426663160324 1.335426663160324 1.3597163677215576 1.3597163677215576 -314.34634196450713 73.01086573851168 -184.6613868778374 -469.4093190699917 0.0 0.0 0.0 0.0 -203.10445727044817 81.83218524233864 85.6 10128 
1.3285312366485595 1.3285312366485595 1.3530875444412231 1.3530875444412231 -274.1061988891201 80.88412364748868 -96.1102468744026 -448.8579308240097 0.0 0.0 0.0 0.0 -188.98219200243798 70.47621193960693 83.37333333333333 11740 
1.3285312366485595 1.3285312366485595 1.3530875444412231 1.3530875444412231 -274.1061988891201 80.88412364748868 -96.1102468744026 -448.8579308240097 0.0 0.0 0.0 0.0 -188.98219200243798 70.47621193960693 83.37333333333333 11740 
1.3219393956661225 1.3219393956661225 1.3299999713897706 1.3299999713897706 -290.28042182310367 37.177999713040315 -206.24011259109164 -378.4022621461888 0.0 0.0 0.0 0.0 -186.0660984275317 67.26136493759027 83.37333333333333 13410 
1.3219393956661225 1.3219393956661225 1.3299999713897706 1.3299999713897706 -290.28042182310367 37.177999713040315 -206.24011259109164 -378.4022621461888 0.0 0.0 0.0 0.0 -186.0660984275317 67.26136493759027 83.37333333333333 13410 
1.3171090769767761 1.3171090769767761 1.3267602920532227 1.3267602920532227 -259.31361904168295 62.46314332955151 -100.20602454142836 -422.8716254267372 0.0 0.0 0.0 0.0 -178.7475046433633 62.64474075165826 82.82666666666667 15079 
1.3171090769767761 1.3171090769767761 1.3267602920532227 1.3267602920532227 -259.31361904168295 62.46314332955151 -100.20602454142836 -422.8716254267372 0.0 0.0 0.0 0.0 -178.7475046433633 62.64474075165826 82.82666666666667 15079 
1.3124853003025054 1.3124853003025054 1.3255224227905273 1.3255224227905273 -212.81318906728356 46.831630264643714 -60.62513497790715 -291.2059382532379 0.0 0.0 0.0 0.0 -167.8137676144068 56.079353549614446 84.65333333333334 16761 
1.3124853003025054 1.3124853003025054 1.3255224227905273 1.3255224227905273 -212.81318906728356 46.831630264643714 -60.62513497790715 -291.2059382532379 0.0 0.0 0.0 0.0 -167.8137676144068 56.079353549614446 84.65333333333334 16761 
1.3017610692977906 1.3017610692977906 1.3229188442230224 1.3229188442230224 -233.29325762682453 93.41805316904131 4.405562136866536 -419.3662717766292 0.0 0.0 0.0 0.0 -159.36705708552347 57.94223409611054 85.50666666666666 18355 
1.3017610692977906 1.3017610692977906 1.3229188442230224 1.3229188442230224 -233.29325762682453 93.41805316904131 4.405562136866536 -419.3662717766292 0.0 0.0 0.0 0.0 -159.36705708552347 57.94223409611054 85.50666666666666 18355 
1.29490483045578 1.29490483045578 1.2964649200439453 1.2964649200439453 -227.1672863996866 77.37416320455117 -32.46823551772793 -387.07774384055233 0.0 0.0 0.0 0.0 -152.39367992701102 55.95756611370795 85.96 19989 
1.29490483045578 1.29490483045578 1.2964649200439453 1.2964649200439453 -227.1672863996866 77.37416320455117 -32.46823551772793 -387.07774384055233 0.0 0.0 0.0 0.0 -152.39367992701102 55.95756611370795 85.96 19989 
1.2887945556640625 1.2887945556640625 1.2833333730697631 1.2833333730697631 -219.35973135961717 48.976346674529296 -64.69677149832351 -291.8769340279274 0.0 0.0 0.0 0.0 -148.09232666137393 54.39560328429139 86.48 21661 
1.2887945556640625 1.2887945556640625 1.2833333730697631 1.2833333730697631 -219.35973135961717 48.976346674529296 -64.69677149832351 -291.8769340279274 0.0 0.0 0.0 0.0 -148.09232666137393 54.39560328429139 86.48 21661 
1.279618512392044 1.279618512392044 1.2661267042160034 1.2661267042160034 -241.0520748664141 89.03904077657792 -75.7782684933179 -557.0585457454498 0.0 0.0 0.0 0.0 -144.6933530613425 53.04407218698478 86.92 23280 
1.279618512392044 1.279618512392044 1.2661267042160034 1.2661267042160034 -241.0520748664141 89.03904077657792 -75.7782684933179 -557.0585457454498 0.0 0.0 0.0 0.0 -144.6933530613425 53.04407218698478 86.92 23280 
1.2714790081977845 1.2714790081977845 1.282046389579773 1.282046389579773 -244.0336489194956 83.16582816105596 -91.56513881132112 -459.47452876625744 0.0 0.0 0.0 0.0 -141.85220177234797 51.57795045743995 86.58666666666667 24878 
1.2714790081977845 1.2714790081977845 1.282046389579773 1.282046389579773 -244.0336489194956 83.16582816105596 -91.56513881132112 -459.47452876625744 0.0 0.0 0.0 0.0 -141.85220177234797 51.57795045743995 86.58666666666667 24878 
1.2640051174163818 1.2640051174163818 1.2476403951644897 1.2476403951644897 -216.77900419726103 66.39753058231801 -12.363428917693042 -343.18161875807044 0.0 0.0 0.0 0.0 -137.09686171760254 51.15185272625062 86.66666666666667 26433 
1.2640051174163818 1.2640051174163818 1.2476403951644897 1.2476403951644897 -216.77900419726103 66.39753058231801 -12.363428917693042 -343.18161875807044 0.0 0.0 0.0 0.0 -137.09686171760254 51.15185272625062 86.66666666666667 26433 
